id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,date,velocity_km_s,miss_distance_km,classType_FLR,halfAngle_CME,speed_CME,type_CME,TEMP,SLP,WDSP,MXSPD,GUST,MAX,MIN
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3702706,(2014 YS),24.5,0.0334622374,0.0748238376,2024-01-29,10.9549634143,10792518.706517052,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3765007,(2016 WP48),23.25,0.0595052079,0.1330576898,2024-01-29,15.5098350191,61601533.50405447,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3768024,(2017 CQ),20.94,0.1724070324,0.3855138443,2024-01-29,31.2761209736,60897957.9964026,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3799273,(2018 CB2),25.0,0.02658,0.0594346868,2024-01-29,27.0445133478,64721360.28182845,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,2024-01-29,16.8335933463,53668079.20361054,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54110059,(2021 CX),28.0,0.0066765941,0.0149293183,2024-01-29,19.3598551844,51389428.80230377,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54236939,(2022 AT6),23.23,0.0600558028,0.1342888574,2024-01-29,32.1572839695,65327438.10038905,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54240514,(2022 BU4),27.2,0.0096506147,0.0215794305,2024-01-29,15.6313860532,33569692.55474917,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54360101,(2023 KJ4),26.98,0.0106795998,0.023880311,2024-01-29,9.2479851394,48479811.4163326,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M6.8,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M6.8,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54373437,(2023 MC),25.65,0.0197040262,0.044059542,2024-01-29,17.4872002796,66187528.704032265,M6.8,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M1.2,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M1.2,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M1.2,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M1.2,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M1.2,15.0,464.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M1.2,34.0,284.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M1.2,22.0,826.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M6.8,20.0,936.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M6.8,54.0,1277.0,O,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M6.8,35.0,396.0,S,23.1,983.8,13.8,21.6,40.2,27.5,19.4
54380194,(2023 RS),32.32,0.000913177,0.0020419259,2024-01-29,7.08526288,67278439.89009266,M6.8,35.0,657.0,C,23.1,983.8,13.8,21.6,40.2,27.5,19.4
